Speed,Commande,Error,IntErr,kp,ki,kd,time,filter_type,current,voltage,Servo
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,577100,1,0.837646,15.478345,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,577200,1,1.611085,15.49043,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,577300,1,3.762207,15.503858,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,577400,1,1.514404,15.460889,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,577501,1,2.84375,15.454175,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,577600,1,-1.083863,15.503858,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,577700,1,-1.192627,15.497144,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,577800,1,1.816528,15.501172,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,577900,1,-1.240966,15.483716,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,578000,1,5.369506,15.479688,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,578101,1,0.330079,15.498487,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,578201,1,1.248536,15.483716,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,578301,1,1.647339,15.482373,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,578400,1,0.656371,15.48103,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,578500,1,0.257568,15.52937,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,578600,1,0.354247,15.5146,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,578700,1,-1.108031,15.5052,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,578800,1,-0.61255,15.5052,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,578900,1,5.151978,15.482373,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,579000,1,1.707764,15.478345,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,579100,1,0.511353,15.482373,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,579200,1,0.233397,15.494458,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,579300,1,4.23352,15.497144,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,579400,1,-1.54309,15.485059,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,579500,1,4.535644,15.470288,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,579600,1,5.74414,15.467603,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,579700,1,-0.41919,15.478345,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,579800,1,0.716796,15.468946,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,579900,1,0.342164,15.526685,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,580000,1,5.031128,15.477002,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,580100,1,0.777221,15.448804,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,580200,1,3.665528,15.485059,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,580300,1,6.227539,15.491773,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,580400,1,0.317993,15.450147,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,580500,1,0.342164,15.526685,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,580601,1,0.354247,15.49043,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,580700,1,0.088379,15.478345,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,580800,1,0.547607,15.552197,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,580900,1,5.659547,15.479688,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,581000,1,4.100585,15.458203,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,581100,1,0.813477,15.464917,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,581200,1,0.366333,15.485059,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,581300,1,-0.817993,15.479688,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,581400,1,0.354247,15.495801,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,581501,1,-0.576293,15.511914,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,581601,1,0.317993,15.536084,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,581701,1,0.342164,15.515943,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,581801,1,0.221314,15.471631,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,581901,1,-1.567261,15.482373,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,582000,1,-0.576293,15.493115,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,582100,1,1.55066,15.475659,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,582200,1,-0.552125,15.513257,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,582300,1,2.589965,15.459546,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,582400,1,-0.902588,15.495801,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,582501,1,0.813477,15.471631,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,582600,1,1.731935,15.467603,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,582701,1,0.89807,15.489087,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,582801,1,-1.240966,15.370923,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,582900,1,-0.660889,15.519971,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,583000,1,0.269654,15.507886,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,583100,1,-0.733399,15.475659,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,583200,1,1.40564,15.479688,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,583300,1,1.55066,15.471631,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,583400,1,1.393554,15.455518,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,583500,1,-2.12317,15.501172,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,583600,1,-1.071777,15.497144,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,583700,1,-0.902588,15.487744,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,583800,1,0.849731,15.44209,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,583900,1,1.47815,15.474317,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,584000,1,1.731935,15.494458,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,584100,1,1.876953,15.456861,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,584200,1,2.493286,15.464917,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,584300,1,-0.745482,15.491773,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,584400,1,0.499268,15.479688,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,584500,1,0.354247,15.521314,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,584600,1,-0.250001,15.475659,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,584700,1,0.185058,15.522656,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,584800,1,5.901246,15.483716,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,584900,1,3.351319,15.489087,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,585001,1,-0.938842,15.48103,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,585100,1,1.876953,15.487744,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,585200,1,-0.672975,15.468946,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,585300,1,1.647339,15.477002,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,585400,1,0.366333,15.507886,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,585500,1,0.269654,15.501172,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,585600,1,3.641357,15.509229,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,585700,1,0.136719,15.477002,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,585800,1,-1.301391,15.470288,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,585900,1,2.094483,15.501172,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,586000,1,1.538575,15.472974,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,586100,1,4.209352,15.49043,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,586200,1,0.366333,15.483716,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,586300,1,1.599,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,586400,1,-1.289306,15.479688,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,586500,1,-0.34668,15.495801,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,586600,1,1.3573,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,586700,1,3.725953,15.501172,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,586800,1,4.704833,15.472974,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,586900,1,1.103516,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,587000,1,0.777221,15.459546,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,587100,1,5.151978,15.487744,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,587200,1,1.502318,15.459546,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,587300,1,5.103638,15.493115,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,587400,1,1.913209,15.472974,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,587500,1,1.731935,15.467603,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,587600,1,2.299926,15.495801,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,587700,1,-1.410155,15.498487,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,587800,1,3.725953,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,587900,1,0.342164,15.499829,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,588000,1,-0.503783,15.49043,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,588100,1,1.889038,15.477002,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,588200,1,1.200194,15.48103,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,588300,1,0.269654,15.493115,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,588400,1,1.538575,15.498487,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,588500,1,-0.286255,15.452832,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,588600,1,0.402589,15.48103,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,588700,1,1.816528,15.497144,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,588800,1,-0.672975,15.487744,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,588900,1,1.949463,15.472974,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,589000,1,0.293822,15.507886,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,589100,1,6.070435,15.468946,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,589200,1,0.414672,15.517285,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,589300,1,-1.748536,15.558911,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,589400,1,1.21228,15.439404,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,589500,1,-1.156373,15.491773,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,589600,1,0.281739,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,589700,1,4.173095,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,589800,1,-1.108031,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,589900,1,0.910156,15.475659,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,590000,1,-0.189576,15.493115,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,590100,1,0.777221,15.447461,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,590200,1,1.623168,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,590301,1,1.079345,15.468946,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,590401,1,5.562866,15.479688,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,590500,1,2.60205,15.493115,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,590601,1,0.293822,15.544141,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,590701,1,2.819581,15.49043,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,590800,1,4.487305,15.464917,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,590900,1,1.453979,15.475659,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,591000,1,1.828613,15.460889,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,591100,1,1.176026,15.487744,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,591201,1,-1.615601,15.5052,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,591301,1,0.390503,15.463574,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,591401,1,3.278809,15.478345,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,591500,1,1.659424,15.487744,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,591600,1,0.305908,15.526685,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,591700,1,4.958618,15.478345,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,591800,1,0.668457,15.501172,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,591900,1,3.967652,15.46626,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,592000,1,1.333129,15.448804,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,592101,1,5.985839,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,592202,1,1.067262,15.478345,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,592300,1,1.441894,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,592400,1,0.849731,15.475659,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,592500,1,0.402589,15.532056,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,592600,1,0.450928,15.525342,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,592700,1,1.876953,15.470288,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,592800,1,1.719849,15.479688,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,592900,1,1.67151,15.491773,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,593000,1,4.8136,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,593100,1,0.354247,15.494458,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,593200,1,1.586914,15.501172,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,593300,1,1.731935,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,593400,1,0.487182,15.483716,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,593500,1,1.514404,15.463574,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,593600,1,4.958618,15.472974,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,593700,1,0.644288,15.477002,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,593800,1,0.366333,15.502515,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,593900,1,4.861939,15.474317,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,594000,1,1.296875,15.489087,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,594100,1,1.490235,15.458203,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,594200,1,-1.337647,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,594300,1,0.873902,15.451489,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,594400,1,0.221314,15.501172,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,594500,1,4.874024,15.468946,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,594600,1,-0.201659,15.491773,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,594700,1,-1.083863,15.494458,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,594802,1,3.073363,15.478345,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,594900,1,0.946412,15.463574,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,595001,1,5.635376,15.468946,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,595100,1,1.369386,15.467603,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,595200,1,0.293822,15.493115,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,595300,1,5.031128,15.493115,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,595400,1,4.342284,15.475659,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,595501,1,2.130737,15.46626,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,595601,1,4.35437,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,595700,1,5.780396,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,595800,1,5.9375,15.478345,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,595900,1,2.686646,15.491773,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,596000,1,0.305908,15.537427,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,596100,1,6.384645,15.462232,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,596200,1,1.103516,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,596300,1,1.816528,15.493115,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,596400,1,-1.168456,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,596501,1,0.221314,15.502515,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,596600,1,-0.588379,15.477002,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,596700,1,0.632203,15.493115,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,596800,1,4.463134,15.478345,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,596900,1,0.378418,15.510571,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,597000,1,3.798461,15.485059,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,597100,1,-1.108031,15.53877,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,597200,1,0.281739,15.498487,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,597300,1,-1.434326,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,597400,1,0.450928,15.525342,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,597500,1,1.586914,15.470288,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,597600,1,0.269654,15.470288,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,597700,1,3.508422,15.483716,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,597800,1,4.49939,15.470288,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,597900,1,2.86792,15.460889,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,598000,1,-0.975099,15.487744,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,598100,1,-1.639771,15.483716,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,598200,1,0.595946,15.507886,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,598300,1,-1.156373,15.494458,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,598400,1,4.451051,15.498487,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,598500,1,1.176026,15.48103,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,598600,1,1.659424,15.464917,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,598700,1,1.55066,15.464917,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,598800,1,-1.603515,15.501172,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,598900,1,4.487305,15.463574,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,599000,1,0.330079,15.518628,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,599101,1,3.858886,15.479688,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,599200,1,0.450928,15.485059,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,599300,1,5.296998,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,599400,1,-1.506836,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,599500,1,5.611205,15.474317,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,599600,1,0.197144,15.487744,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,599700,1,0.402589,15.485059,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,599801,1,1.429811,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,599901,1,-0.648804,15.498487,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,600000,1,0.269654,15.5146,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,600101,1,0.934327,15.472974,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,600201,1,5.139892,15.463574,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,600300,1,-0.926757,15.470288,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,600400,1,0.547607,15.545484,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,600500,1,0.595946,15.479688,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,600600,1,4.003906,15.468946,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,600700,1,-0.685058,15.48103,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,600801,1,0.934327,15.483716,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,600901,1,1.804442,15.478345,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,601000,1,-0.54004,15.495801,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,601100,1,-0.636718,15.474317,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,601200,1,1.16394,15.468946,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,601300,1,0.922241,15.485059,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,601400,1,1.236451,15.446118,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,601500,1,0.172973,15.513257,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,601600,1,4.293945,15.470288,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,601700,1,0.221314,15.491773,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,601800,1,0.523438,15.482373,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,601900,1,1.321044,15.472974,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,602000,1,0.982666,15.485059,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,602100,1,1.151855,15.470288,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,602200,1,-1.277223,15.493115,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,602300,1,4.753175,15.477002,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,602400,1,1.3573,15.46626,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,602500,1,0.885987,15.468946,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,602600,1,4.487305,15.479688,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,602700,1,-0.588379,15.478345,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,602800,1,3.484254,15.471631,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,602900,1,3.991821,15.456861,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,603000,1,-0.201659,15.491773,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,603100,1,-0.395019,15.477002,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,603200,1,3.870971,15.463574,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,603300,1,0.209229,15.499829,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,603400,1,6.396728,15.467603,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,603500,1,-1.833129,15.518628,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,603600,1,-0.648804,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,603701,1,-0.056641,15.470288,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,603800,1,2.614136,15.462232,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,603900,1,0.620117,15.487744,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,604000,1,1.695678,15.477002,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,604100,1,1.260619,15.459546,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,604200,1,1.393554,15.432691,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,604301,1,1.538575,15.471631,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,604401,1,0.209229,15.478345,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,604500,1,1.562743,15.455518,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,604600,1,1.683593,15.486402,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,604700,1,0.487182,15.472974,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,604800,1,0.753052,15.46626,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,604900,1,1.176026,15.478345,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,605000,1,0.390503,15.510571,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,605101,1,4.5719,15.468946,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,605201,1,-1.301391,15.477002,55.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,605300,1,0.595946,15.502515,55.0
